key_0,pokedex_number,name,date_published,generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_experience,percentage_male,Experience to level 100
1005,874,Stonjourner,2019,8,Normal,1,Rock,,2.5,520.0,1,Power Spot,,,470.0,100.0,125.0,135.0,20.0,20.0,70.0,,,,1000000
1006,875,Eiscue Ice Face,2019,8,Normal,1,Ice,,1.4,89.0,1,Ice Face,,,470.0,75.0,80.0,110.0,65.0,90.0,50.0,,,,1000000
1007,875,Eiscue Noice Face,2019,8,Normal,1,Ice,,1.4,89.0,1,Ice Face,,,470.0,75.0,80.0,70.0,65.0,50.0,130.0,,,,1000000
1008,876,Indeedee Male,2019,8,Normal,2,Psychic,Normal,0.9,28.0,3,Inner Focus,Synchronize,Psychic Surge,475.0,60.0,65.0,55.0,105.0,95.0,95.0,,,,1250000
1009,876,Indeedee Female,2019,8,Normal,2,Psychic,Normal,0.9,28.0,3,Own Tempo,Synchronize,Psychic Surge,475.0,70.0,55.0,65.0,95.0,105.0,85.0,,,,1250000
1010,877,Morpeko Full Belly Mode,2019,8,Normal,2,Electric,Dark,0.3,3.0,1,Hunger Switch,,,436.0,58.0,95.0,58.0,70.0,58.0,97.0,,,,1250000
1011,877,Morpeko Hangry Mode,2019,8,Normal,2,Electric,Dark,0.3,3.0,1,Hunger Switch,,,436.0,58.0,95.0,58.0,70.0,58.0,97.0,,,,1250000
1012,878,Cufant,2019,8,Normal,1,Steel,,1.2,100.0,2,Sheer Force,,Heavy Metal,330.0,72.0,80.0,49.0,40.0,49.0,40.0,,,,1000000
1013,879,Copperajah,2019,8,Normal,1,Steel,,3.0,650.0,2,Sheer Force,,Heavy Metal,500.0,122.0,130.0,69.0,80.0,69.0,30.0,,,,1250000
1014,880,Dracozolt,2019,8,Normal,2,Electric,Dragon,1.8,190.0,3,Volt Absorb,Hustle,Sand Rush,505.0,90.0,100.0,90.0,80.0,70.0,75.0,,,,1250000
1015,881,Arctozolt,2019,8,Normal,2,Electric,Ice,2.3,150.0,3,Volt Absorb,Static,Slush Rush,505.0,90.0,100.0,90.0,90.0,80.0,55.0,,,,1250000
1016,882,Dracovish,2019,8,Normal,2,Water,Dragon,2.3,215.0,3,Water Absorb,Strong Jaw,Sand Rush,505.0,90.0,90.0,100.0,70.0,80.0,75.0,,,,1250000
1017,883,Arctovish,2019,8,Normal,2,Water,Ice,2.0,175.0,3,Water Absorb,Ice Body,Slush Rush,505.0,90.0,90.0,100.0,80.0,90.0,55.0,,,,1250000
1018,884,Duraludon,2019,8,Normal,2,Steel,Dragon,1.8,40.0,3,Light Metal,Heavy Metal,Stalwart,535.0,70.0,95.0,115.0,120.0,50.0,85.0,,,,1250000
1019,885,Dreepy,2019,8,Normal,2,Dragon,Ghost,0.5,2.0,3,Clear Body,Infiltrator,Cursed Body,270.0,28.0,60.0,30.0,40.0,30.0,82.0,,,,1250000
1020,886,Drakloak,2019,8,Normal,2,Dragon,Ghost,1.4,11.0,3,Clear Body,Infiltrator,Cursed Body,410.0,68.0,80.0,50.0,60.0,50.0,102.0,,,,1250000
1021,887,Dragapult,2019,8,Normal,2,Dragon,Ghost,3.0,50.0,3,Clear Body,Infiltrator,Cursed Body,600.0,88.0,120.0,75.0,100.0,75.0,142.0,,,,1250000
1022,888,Zacian Crowned Sword,2019,8,Legendary,2,Fairy,Steel,2.8,355.0,1,Intrepid Sword,,,720.0,92.0,170.0,115.0,80.0,115.0,148.0,,,,1250000
1023,888,Zacian Hero of Many Battles,2019,8,Legendary,1,Fairy,,2.8,110.0,1,Intrepid Sword,,,670.0,92.0,130.0,115.0,80.0,115.0,138.0,,,,1250000
1024,889,Zamazenta Crowned Shield,2019,8,Legendary,2,Fighting,Steel,2.9,785.0,1,Dauntless Shield,,,720.0,92.0,130.0,145.0,80.0,145.0,128.0,,,,1250000
1025,889,Zamazenta Hero of Many Battles,2019,8,Legendary,1,Fighting,,2.9,210.0,1,Dauntless Shield,,,670.0,92.0,130.0,115.0,80.0,115.0,138.0,,,,1250000
1026,890,Eternatus,2019,8,Legendary,2,Poison,Dragon,20.0,950.0,1,Pressure,,,690.0,140.0,85.0,95.0,145.0,95.0,130.0,,,,1250000
1027,890,Eternatus Eternamax,2019,8,Legendary,2,Poison,Dragon,100.0,,0,,,,1125.0,255.0,115.0,250.0,125.0,250.0,130.0,,,,1250000
